latitude	longitude	REFERENCE	département	commune	INSEE	catégorie	designation	propriétaire	description	date protection	auteur(s)	siècle
47.55088342	6.43269916	PA70000012	70	Villersexel	70561	édifice religieux	Presbytère	propriété de la commune	Façades et toitures du corps de logis ; jardin jusqu'au mur de soutènement compris (cad. AB 242) : inscription par arrêté du 9 décembre 1996	1996/12/09 : inscrit MH partiellement		milieu 18e siècle
47.33913023	6.01886096	PA00102297	70	Voray-sur-l'Ognon	70575	édifice religieux	Eglise de l'Assomption	propriété de la commune	Eglise : classement par arrêté du 17 août 1945	1945/08/17 : classé MH	Nicole Nicolas (architecte)	3e quart 18e siècle
47.65016206	6.48025575	PA00102298	70	Vouhenans	70577	croix	Croix Saint-Nicolas	Propriété de la commune	Croix Saint-Nicolas (cad. AD 122) : classement par arrêté du 11 décembre 1979	1979/12/11 : classé MH		1er quart 16e siècle
47.31856105	5.89210613	PA70000055	70	Vregille	70578	château	Château de Vregille	propriété privée	Le logis en totalité (cad. B 362) : inscription par arrêté du 19 décembre 2001	2001/12/19 : inscrit MH		18e siècle
47.49874805	6.19403547	PA00102332	70	Vy-lès-Filain	70583	ferme	Ferme de Laine	Propriété d'une personne privée	Bélier hydraulique : source et canalisation qui la relie au bélier ; bélier et édicule qui l'abrite ; réservoir et canalisation qui l'alimente depuis le bélier (cad. ZD 34) : inscription par arrêté du 13 avril 1992	1992/04/13 : inscrit MH		4e quart 19e siècle
47.473867	6.931447	PA00125420	90	Beaucourt	90009	site archéologique	Habitat fortifié (également sur commune de Montbouton)	Propriété de la commune	Habitat fortifié, lieudit Le Grammont (cad. Beaucourt B 169, 196, 197, 200 ; Montbouton ZC 16) : inscription par arrêté du 16 juin 1993	1993/06/16 : inscrit MH		Néolithique
47.638308	6.86597	PA90000007	90	Belfort	90010	marché	Ancienne halle, actuelle école Jules Heidet	propriété de la commune	L'ancienne halle, en totalité, y compris le sol de la cour (cad. BI 31) : inscription par arrêté du 7 octobre 2004	2004/10/07 : inscrit MH	Poisat Diogène (architecte)	2e moitié 16e siècle ; 2e quart 19e siècle
47.6369258	6.8655753	PA00101142	90	Belfort	90010	fortification	Château, actuellement musée d'Art et d'Histoire, et enceinte urbaine	propriété de la commune ; propriété d'une société privée	Porte Brisach proprement dite, à l'exclusion du colombier militaire qui la surmonte : classement par arrêté du 23 octobre 1907, modifié par arrêté du 20 août 1913 - Ouvrages avancés tels qu'ils sont délimités sur le plan annexé à l'arrêté et comprenant : 1 ) bastion avancé B, avec sa porte à pont-levis et le pont-dormant le reliant au pont-levis de la porte de Brisach ; 2 ) Murs extérieurs et couverture du bastion C ; 3 ) Mur du rempart et sa couverture allant du bastion B à la porte de Brisach ; 4 ) Mur du rempart et sa couverture allant de la porte de Brisach au château. 5 ) Fossés qui complètent le système de défense du 17e siècle : classement par arrêté du 6 mars 1923 - Ancien canal usinier, aujourd'hui recouvert, suivant le tracé indiqué sur le plan joint à l'arrêté : inscription par arrêté du 13 août 1993 - Ensemble des ouvrages constituant le château et ses fortifications, y compris les trois enceintes bastionnées, les fossés, chemins couverts et glacis, jusqu'au chemin à l'est ; front de la porte de Brisach, en totalité, y compris les ouvrages du 19e siècle ; front d'entrée des eaux, c'est à dire le  mur du rempart, la tour 27, la tour 41 (à l'exception des aménagements du 20e siècle) , la contregarde 28, les vestiges de la contregarde 42 et une bande de terrain correspondant à l'emprise de l'ancien fossé jusque, et y compris, la contrescarpe et le chemin couvert ; ouvrage à Corne de l'Espérance ; front de sortie des eaux, comprenant la tour 46 (à l'exception des aménagements du 20e siècle) , les parties subsistantes du rempart du 17e siècle, les ouvrages joignant le rempart à la falaise du château et la demi-lune 49 ; une bande de terrain réunissant les tours 41 et 46, correspondant à l'ancienne courtine du front de la porte de France (cad. BH 1, 41, 43 ; BI 7 à 10, 22, 23, 122, 123, 288, 259 ; BK 93, 94, 276, 339, 344, 345, 351 ; BI non cadastré, domaine public entre les parcelles BI 122 et BK 351) : classement par arrêté du 29 avril 1997	1907/10/23 : classé MH ; 1913/08/20 : classé MH ; 1923/03/06 : classé MH ; 1993/08/13 : inscrit MH ; 1997/04/29 : classé MH	Vauban Sébastien Le Prestre de, marquis (ingénieur militaire)	17e siècle ; 1er quart 18e siècle ; 1ère moitié 19e siècle
47.627679	6.846102	PA90000010	90	Belfort	90010	édifice religieux	Cimetière israélite	propriété d'une association	La division 1, suivant le plan joint à l'arrêté, et le buste de Léon Schwob (cad. BR 22) : inscription par arrêté du 19 septembre 2007	2007/09/19 : inscrit MH		4e quart 18e siècle ; 1er quart 19e siècle
47.63861	6.86389	PA00101135	90	Belfort	90010	édifice religieux	Eglise Saint-Christophe	Propriété de la commune	Eglise Saint-Christophe : classement par arrêté du 28 janvier 1930	1930/01/28 : classé MH	MARECHAL (maître de l'oeuvre)	18e siècle ; 2e quart 19e siècle
47.62449	6.849133	PA90000004	90	Belfort	90010	édifice religieux	Eglise Sainte-Jeanne-d'Arc	propriété d'une association diocésaine	Eglise (cad. BO 460) : inscription par arrêté du 16 février 1999	1999/02/16 : inscrit MH	LODS Marcel (architecte)   ; Association diocésaine (maître d'ouvrage)   ; PERROT Jean-Luc (peintre-verrier)	3e quart 20e siècle
47.645499	6.857867	PA00101134	90	Belfort	90010	édifice religieux	Eglise de Brasse (ancienne) , actuellement chapelle du cimetière	Propriété de la commune	Choeur (cad. A 662) : inscription par arrêté du 6 février 1980	1980/02/06 : inscrit MH		15e siècle
47.63869404	6.86240031	PA90000005	90	Belfort	90010	immeuble	Epicerie du Lion	propriété privée	L'épicerie en totalité (cad. BI 101) : inscription par arrêté du 5 juin 2002	2002/06/05 : inscrit MH		2e moitié 19e siècle
47.647654273215	6.8299981307568	PA00125422	90	Belfort	90010	site archéologique	Habitat fortifié	Propriété de la commune	Habitat fortifié, lieudit Haut du Mont (cad. CD 08) : inscription par arrêté du 7 juin 1993	1993/06/07 : inscrit MH		Néolithique
47.650991907271	6.8869479981846	PA00125421	90	Belfort	90010	site archéologique	Habitat fortifié	Propriété de la commune	Habitat fortifié, lieudit Bois de la Miotte (cad. AW 02) : inscription par arrêté du 7 juin 1993	1993/06/07 : inscrit MH		Protohistoire
47.637887	6.862845	PA00101139	90	Belfort	90010	mairie	Hôtel de ville	Propriété de la commune	Salle des délibérations du conseil municipal au rez-de-chaussée : classement par arrêté du 23 octobre 1922	1922/10/23 : classé MH	KLEBER (maître de l'oeuvre)	4e quart 18e siècle
47.637822	6.863655	PA00101138	90	Belfort	90010	immeuble	Hôtel du Gouverneur	Propriété de l'état	Hôtel du Gouverneur : inscription par arrêté du 24 octobre 1929	1929/10/24 : inscrit MH		18e siècle
47.636633	6.864519	PA00101140	90	Belfort	90010	statue	Lion sculpté par Bartholdi	Propriété de la commune	Lion sculpté par Bartholdi : classement par arrêté du 20 avril 1931	1931/04/20 : classé MH	BARTHOLDI Frédéric-Auguste (sculpteur)	4e quart 19e siècle
47.6378499	6.86254680000002	PA90000006	90	Belfort	90010	immeuble	Maison	propriété d'une société privée	La façade sur rue ; le décor des pièces suivantes de l'appartement du premier étage : les deux salons, la bibliothèque et la salle à manger (cad. BI 86) : inscription par arrêté du 23 juillet 2003	2003/07/23 : inscrit MH		1ère moitié 18e siècle ; 2e moitié 19e siècle
47.640837	6.860651	PA00101141	90	Belfort	90010	marché	Marché couvert	Propriété de la commune	Marché couvert (cad. BI 2) : inscription par arrêté du 30 décembre 1983	1983/12/30 : inscrit MH	Lux Eugène (architecte) ; Schwartz et Meurer (entrepreneur)	1er quart 20e siècle
47.639055	6.865093	PA00101137	90	Belfort	90010	fontaine – lavoir	Petite fontaine	Propriété de la commune	Petite fontaine : classement par arrêté du 16 septembre 1908	1908/09/16 : classé MH		1er quart 17e siècle
47.642705	6.856526	PA00101160	90	Belfort	90010	jardin	Square Emile Lechten, anciennement square Jean-Jaurès	propriété de la commune	Square, y compris la grille en fer forgé, le bassin, les statues L'Age de Pierre et Fin de Danse, la niche-pergola et le chalet (cad. AI 172, 173, 175) : inscription par arrêté du 23 juillet 1992	1992/07/23 : inscrit MH	LECHTEN Emile (jardinier, maître de l'oeuvre) ; DAILLON Horace (sculpteur) ; FOURNIER DES CORATS (sculpteur) ; SCHICK (ferronnier) ; KERN Joseph (ferronnier) ; PIETRA (ferronnier)	1ère moitié 20e siècle
47.638083	6.856662	PA00101143	90	Belfort	90010	édifice religieux	Synagogue	Propriété d'une association	Synagogue (cad. AL 43) : inscription par arrêté du 18 octobre 1983	1983/10/18 : inscrit MH	POISAT aîné (architecte)	3e quart 19e siècle
47.580199	6.855978	PA90000002	90	Bermont	90011	édifice religieux	Eglise Saint-Laurent	propriété de la commune	Eglise (cad. ZB 45) : inscription par arrêté du 13 juin 1997	1997/06/13 : inscrit MH	GENTY Charles (architecte)	13e siècle ; 3e quart 19e siècle
47.64852	6.926966	PA00135350	90	Bessoncourt	90012	fortification	Fort Sénarmont	propriété de la commune	Fort, y compris les murs de contrescarpe et leurs coffres (cad. A 350) : inscription par arrêté du 13 décembre 1995	1995/12/13 : inscrit MH	SERE DE RIVIERES Raymond (ingénieur, architecte militaire)	4e quart 19e siècle
47.56105723756	6.9149822353435	PA00101144	90	Bourogne	90017	fontaine – lavoir	Fontaine-lavoir dite du château	Propriété de la commune	Fontaine-lavoir dite du château (cad. NON CADASTRE ; DOMAINE PUBLIC) : inscription par arrêté du 6 novembre 1980	1980/11/06 : inscrit MH	TISSERAND Constant (maître de l'oeuvre)	2e quart 19e siècle
47.56134612759	6.919014068362	PA00101145	90	Bourogne	90017	fontaine – lavoir	Fontaine-lavoir du corps de garde	Propriété de la commune	Fontaine-lavoir du corps de garde (cad. NON CADASTRE ; DOMAINE PUBLIC) : inscription par arrêté du 6 novembre 1980	1980/11/06 : inscrit MH	TISSERAND Constant (maître de l'oeuvre)	2e quart 19e siècle
47.56128446	6.91248108	PA90000011	90	Bourogne	90017	fontaine – lavoir	Lavoir dit  du Bernardot 	propriété de la commune	Le lavoir en totalité, y compris le pavage et les tourniquets métalliques (cad. domaine public, non cadastré, à proximité de la parcelle AB 13) : inscription par arrêté du 21 juillet 2010	2010/07/21 : inscrit MH	Poisat Diogène (maître d'oeuvre)	3e quart 19e siècle
47.628047	6.924793	PA00101161	90	Chèvremont	90026	édifice religieux	Eglise	Propriété de la commune	Façade principale et clocher, y compris le péristyle (cad. D 378) : inscription par arrêté du 21 décembre 1992	1992/12/21 : inscrit MH	KLEBER (maître de l'oeuvre)	?
47.516390643137	7.0870734775953	PA00101159	90	Courtelevant	90028	usine	Moulin Marion	propriété d'une personne privée	Le moulin comprenant : le corps de bâtiment perpendiculaire au bâtiment d'habitation à l'ouest, y compris leur mur mitoyen, et sa toiture jusqu'aux noues ; le bâtiment en pans de bois, adossé au précédent à l'est ; la partie en pierre de taille du canal d'amenée ; l'ensemble des installations mécaniques de meunerie (cad. AC 89, 90bis) : inscription par arrêté du 18 septembre 1990 - Le réseau hydraulique du moulin, en totalité, depuis la vanne de prise d'eau jusqu'à la jonction du canal de fuite et de la Vendeline, en incluant le canal de décharge et la carpière (cad. AC 87, 89, 90 ; X 241) : inscription par arrêté du 19 juillet 2006	1990/09/18 : inscrit MH ; 2006/07/19 : inscrit MH		milieu 19e siècle
47.444361	6.955247	PA90000008	90	Croix	90030	puits	Puits à balancier	propriété de la commune	Les deux puits à balancier, en totalité (cad. domaine public, non cadastré, à proximité de la parcelle D 98) : inscription par arrêté du 5 juillet 2006	2006/07/05 : inscrit MH		4e quart 18e siècle ; 1er quart 19e siècle
47.5077224	6.9976867	PA90000012	90	Delle	90033	mairie	Maison Lourdel, actuel Hôtel de ville	propriété de la commune	Les façades et toitures du bâtiment ; la galerie, et l'ensemble du mur avec la tour contre lequel elle s'appuie ; et à l'intérieur, la salle du conseil lambrissée au premier étage et les trois cheminées du 18e siècle (cad. BK 175) : inscription par arrêté du 4 août 2011	2011/08/04 : inscrit MH		4e quart 16e siècle ; 2e quart 18e siècle
47.5059212099	6.99828565002	PA90000014	90	Delle	90033	immeuble	Maison de Jean-Guyat Lovy, préfet de Delle, dite  maison des remparts 	propriété de la commune	La maison en totalité, à l'exclusion du corps de bâtiment sud-est adossé au rempart (actuel restaurant) et de la galerie en bois rapportée à l'est (cad. BK 236) : inscription par arrêté du 31 mai 2012	2012/05/31 : inscrit MH		2e moitié 16e siècle ; 18e siècle
47.5064343	6.99795849999998	PA00101146	90	Delle	90033	immeuble	Maison des Cariatides	Propriété d'une personne privée	Façade et toiture sur la place (cad. AK 11) : inscription par arrêté du 27 juillet 1970	1970/07/27 : inscrit MH		2e moitié 16e siècle
47.50641041	6.99864506987	PA90000013	90	Delle	90033	immeuble	Maison dite  maison à tourelle 	propriété de la commune	La maison en totalité (cad. BK 229) : inscription par arrêté du 23 avril 2012	2012/04/23 : inscrit MH		4e quart 16e siècle ; 18e siècle
47.72252588	6.9209075	PA00125423	90	Etueffont	90041	usine	Forge, actuellement musée	propriété de la commune	Forge, y compris le métier à ferrer (à l'exclusion des escaliers et passerelle intérieurs récents et du corps de bâtiment nouveau, au Sud) (cad. AB 101) : inscription par arrêté du 5 avril 1993	1993/04/05 : inscrit MH partiellement		milieu 18e siècle
47.634604304323	7.0022850744175	PA00101148	90	Foussemagne	90049	édifice religieux	Synagogue (ancienne)	Propriété d'une personne privée	Façades et toitures (cad. C 193) : inscription par arrêté du 21 décembre 1984	1984/12/21 : inscrit MH	RATTE (maître de l'oeuvre)	3e quart 19e siècle
47.649098684298	6.9890224872867	PA00101149	90	Frais	90050	croix	Croix de chemin	Propriété du département	Croix de chemin (cad. NON CADASTRE ; DOMAINE PUBLIC) : classement par arrêté du 28 avril 1980	1980/04/28 : classé MH		3e quart 18e siècle
47.566181310587	6.9455164528107	PA00101150	90	Froidefontaine	90051	édifice religieux	Eglise	Propriété de la commune	Abside : inscription par arrêté du 15 novembre 1926	1926/11/15 : inscrit MH		12e siècle
47.504348	6.95095	PA00101147	90	Fêche-l'Eglise	90045	fontaine – lavoir	Lavoir	Propriété de la commune	Lavoir, y compris l'abreuvoir (cad. A 168) : inscription par arrêté du 22 juillet 1980	1980/07/22 : inscrit MH		4e quart 18e siècle ; 1er quart 19e siècle
47.730769	6.813068	PA00135351	90	Giromagny	90052	fortification	Fort Dorsner (également sur commune d'Auxelles-Bas)	propriété de la commune	Fort, jusqu'aux contrescarpes des fossés (cad. Giromagny AM 10 ; Auxelles-Bas B 463) : inscription par arrêté du 13 décembre 1995	1995/12/13 : inscrit MH	SERE DE RIVIERES Raymond, général, ou : RIVIERES Raymond SERE de, général (ingénieur, architecte militaire)	4e quart 19e siècle
47.74218475	6.82509297	PA00101151	90	Giromagny	90052	statue	Monument commémoratif de la réunion de l'Alsace à la France en 1648	Propriété de la commune	Monument commémoratif de la réunion de l'Alsace à la France en 1648 : classement par arrêté du 12 décembre 1916	1916/12/12 : classé MH		18e siècle
